
2025/01/20 (19:22:18) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/01/20 (19:22:18) | WARNING: Intel GPU: Failed to initialize PMU
2025/01/20 (19:22:18) | DEBUG: Shared::init() : Initialized.

2025/01/20 (19:24:05) | ===> btop++ v.1.4.0
2025/01/20 (19:24:05) | INFO: Logger set to DEBUG
2025/01/20 (19:24:05) | DEBUG: Using locale en_US.UTF-8
2025/01/20 (19:24:05) | INFO: Running on /dev/pts/0
2025/01/20 (19:24:05) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/01/20 (19:24:05) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/01/20 (19:24:05) | WARNING: Intel GPU: Failed to initialize PMU
2025/01/20 (19:24:05) | DEBUG: Shared::init() : Initialized.

2025/01/21 (18:03:00) | ===> btop++ v.1.4.0
2025/01/21 (18:03:00) | INFO: Logger set to DEBUG
2025/01/21 (18:03:00) | DEBUG: Using locale en_US.UTF-8
2025/01/21 (18:03:00) | INFO: Running on /dev/pts/2
2025/01/21 (18:03:01) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/01/21 (18:03:01) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/01/21 (18:03:01) | WARNING: Intel GPU: Failed to initialize PMU
2025/01/21 (18:03:01) | DEBUG: Shared::init() : Initialized.

2025/02/18 (03:01:16) | ===> btop++ v.1.4.0
2025/02/18 (03:01:16) | INFO: Logger set to DEBUG
2025/02/18 (03:01:16) | DEBUG: Using locale en_US.UTF-8
2025/02/18 (03:01:16) | INFO: Running on /dev/pts/0
2025/02/18 (03:01:16) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/02/18 (03:01:16) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/18 (03:01:16) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/18 (03:01:16) | DEBUG: Shared::init() : Initialized.

2025/02/19 (07:51:20) | ===> btop++ v.1.4.0
2025/02/19 (07:51:20) | INFO: Logger set to DEBUG
2025/02/19 (07:51:20) | DEBUG: Using locale en_US.UTF-8
2025/02/19 (07:51:20) | INFO: Running on /dev/pts/4
2025/02/19 (07:51:20) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/02/19 (07:51:20) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/19 (07:51:20) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/19 (07:51:20) | DEBUG: Shared::init() : Initialized.

2025/02/21 (17:30:08) | ===> btop++ v.1.4.0
2025/02/21 (17:30:08) | INFO: Logger set to DEBUG
2025/02/21 (17:30:08) | DEBUG: Using locale en_US.UTF-8
2025/02/21 (17:30:08) | INFO: Running on /dev/pts/1
2025/02/21 (17:30:08) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/02/21 (17:30:08) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/21 (17:30:08) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/21 (17:30:08) | DEBUG: Shared::init() : Initialized.

2025/02/24 (13:45:02) | ===> btop++ v.1.4.0
2025/02/24 (13:45:02) | INFO: Logger set to DEBUG
2025/02/24 (13:45:02) | DEBUG: Using locale en_US.UTF-8
2025/02/24 (13:45:02) | INFO: Running on /dev/pts/1
2025/02/24 (13:45:02) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/02/24 (13:45:02) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/02/24 (13:45:02) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/24 (13:45:02) | DEBUG: Shared::init() : Initialized.

2025/03/01 (14:04:18) | ===> btop++ v.1.4.0
2025/03/01 (14:04:18) | INFO: Logger set to DEBUG
2025/03/01 (14:04:18) | DEBUG: Using locale en_US.UTF-8
2025/03/01 (14:04:18) | INFO: Running on /dev/pts/0
2025/03/01 (14:04:18) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/01 (14:04:18) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/01 (14:04:18) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/01 (14:04:18) | DEBUG: Shared::init() : Initialized.
2025/03/01 (14:04:32) | INFO: Quitting! Runtime: 00:00:14

2025/03/10 (17:55:10) | ===> btop++ v.1.4.0
2025/03/10 (17:55:10) | INFO: Logger set to DEBUG
2025/03/10 (17:55:10) | DEBUG: Using locale en_US.UTF-8
2025/03/10 (17:55:10) | INFO: Running on /dev/pts/0
2025/03/10 (17:55:10) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/10 (17:55:10) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/10 (17:55:10) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/10 (17:55:10) | DEBUG: Shared::init() : Initialized.

2025/03/21 (01:07:14) | ===> btop++ v.1.4.0
2025/03/21 (01:07:14) | INFO: Logger set to DEBUG
2025/03/21 (01:07:14) | DEBUG: Using locale en_US.UTF-8
2025/03/21 (01:07:14) | INFO: Running on /dev/pts/0
2025/03/21 (01:07:14) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/21 (01:07:14) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/21 (01:07:14) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/21 (01:07:14) | DEBUG: Shared::init() : Initialized.

2025/03/21 (02:03:06) | ===> btop++ v.1.4.0
2025/03/21 (02:03:06) | INFO: Logger set to DEBUG
2025/03/21 (02:03:06) | DEBUG: Using locale en_US.UTF-8
2025/03/21 (02:03:06) | INFO: Running on /dev/tty2
2025/03/21 (02:03:06) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2025/03/21 (02:03:06) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/21 (02:03:06) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/21 (02:03:06) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/21 (02:03:06) | DEBUG: Shared::init() : Initialized.
2025/03/21 (02:03:18) | INFO: Quitting! Runtime: 00:00:12

2025/03/21 (04:13:02) | ===> btop++ v.1.4.0
2025/03/21 (04:13:02) | INFO: Logger set to DEBUG
2025/03/21 (04:13:02) | DEBUG: Using locale en_US.UTF-8
2025/03/21 (04:13:02) | INFO: Running on /dev/pts/3
2025/03/21 (04:13:02) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/21 (04:13:02) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/21 (04:13:02) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/21 (04:13:02) | DEBUG: Shared::init() : Initialized.

2025/03/27 (15:12:23) | ===> btop++ v.1.4.0
2025/03/27 (15:12:23) | INFO: Logger set to DEBUG
2025/03/27 (15:12:23) | DEBUG: Using locale en_US.UTF-8
2025/03/27 (15:12:23) | INFO: Running on /dev/pts/0
2025/03/27 (15:12:23) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/27 (15:12:23) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/27 (15:12:23) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/27 (15:12:23) | DEBUG: Shared::init() : Initialized.

2025/03/28 (15:15:22) | ===> btop++ v.1.4.0
2025/03/28 (15:15:22) | INFO: Logger set to DEBUG
2025/03/28 (15:15:22) | DEBUG: Using locale en_US.UTF-8
2025/03/28 (15:15:22) | INFO: Running on /dev/pts/1
2025/03/28 (15:15:22) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/28 (15:15:22) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/28 (15:15:22) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/28 (15:15:22) | DEBUG: Shared::init() : Initialized.

2025/03/31 (19:51:38) | ===> btop++ v.1.4.0
2025/03/31 (19:51:38) | INFO: Logger set to DEBUG
2025/03/31 (19:51:38) | DEBUG: Using locale en_US.UTF-8
2025/03/31 (19:51:38) | INFO: Running on /dev/pts/1
2025/03/31 (19:51:38) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/31 (19:51:38) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/31 (19:51:38) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/31 (19:51:38) | DEBUG: Shared::init() : Initialized.

2025/04/04 (18:37:19) | ===> btop++ v.1.4.0
2025/04/04 (18:37:19) | INFO: Logger set to DEBUG
2025/04/04 (18:37:19) | DEBUG: Using locale en_US.UTF-8
2025/04/04 (18:37:19) | INFO: Running on /dev/pts/2
2025/04/04 (18:37:19) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/04/04 (18:37:19) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/04/04 (18:37:19) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/04 (18:37:19) | DEBUG: Shared::init() : Initialized.

2025/04/04 (18:38:42) | ===> btop++ v.1.4.0
2025/04/04 (18:38:42) | INFO: Logger set to DEBUG
2025/04/04 (18:38:42) | DEBUG: Using locale en_US.UTF-8
2025/04/04 (18:38:42) | INFO: Running on /dev/pts/2
2025/04/04 (18:38:42) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/04/04 (18:38:42) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/04/04 (18:38:42) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/04 (18:38:42) | DEBUG: Shared::init() : Initialized.

2025/04/04 (21:20:02) | ===> btop++ v.1.4.0
2025/04/04 (21:20:02) | INFO: Logger set to DEBUG
2025/04/04 (21:20:02) | DEBUG: Using locale en_US.UTF-8
2025/04/04 (21:20:02) | INFO: Running on /dev/pts/2
2025/04/04 (21:20:02) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/04/04 (21:20:02) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/04/04 (21:20:02) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/04 (21:20:02) | DEBUG: Shared::init() : Initialized.

2025/04/04 (21:51:37) | ===> btop++ v.1.4.0
2025/04/04 (21:51:37) | INFO: Logger set to DEBUG
2025/04/04 (21:51:37) | DEBUG: Using locale en_US.UTF-8
2025/04/04 (21:51:37) | INFO: Running on /dev/pts/2
2025/04/04 (21:51:38) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/04/04 (21:51:38) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/04/04 (21:51:38) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/04 (21:51:38) | DEBUG: Shared::init() : Initialized.

2025/04/07 (17:31:12) | ===> btop++ v.1.4.0
2025/04/07 (17:31:12) | INFO: Logger set to DEBUG
2025/04/07 (17:31:12) | DEBUG: Using locale en_US.UTF-8
2025/04/07 (17:31:12) | INFO: Running on /dev/pts/3
2025/04/07 (17:31:12) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/04/07 (17:31:12) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/04/07 (17:31:12) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/07 (17:31:12) | DEBUG: Shared::init() : Initialized.
2025/04/07 (17:31:30) | INFO: Quitting! Runtime: 00:00:18
